Time Series Search Export,Search term,Search filters,,Last update of Credit to the non-financial sector data,Downloaded at,Source,Source URL,Download URL,About Credit to the non-financial sector
,,,,2025-06-16,2025-06-25 14:23 CEST,BIS,"https://data.bis.org/topics/TOTAL_CREDIT/BIS,WS_TC,2.0/Q.CA.P.B.M.USD.A?","https://data.bis.org/topics/TOTAL_CREDIT/BIS,WS_TC,2.0/Q.CA.P.B.M.USD.A?&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code",https://data.bis.org/topics/TOTAL_CREDIT

DATAFLOW_ID,KEY,FREQ,BORROWERS_CTY,TC_BORROWERS,TC_LENDERS,VALUATION,UNIT_TYPE,TC_ADJUST,Unit,Unit multiplier,TIME_PERIOD,OBS_CONF,OBS_PRE_BREAK,OBS_STATUS,OBS_VALUE
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,1997-03-31,F,,A,348.717
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,1997-06-30,F,,A,355.815
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,1997-09-30,F,,A,370.61
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,1997-12-31,F,,A,361.736
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,1998-03-31,F,,A,371.273
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,1998-06-30,F,,A,368.377
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,1998-09-30,F,,A,362.554
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,1998-12-31,F,,A,357.424
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,1999-03-31,F,,A,369.008
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,1999-06-30,F,,A,375.065
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,1999-09-30,F,,A,378.958
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,1999-12-31,F,,A,394.434
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2000-03-31,F,,A,420.328
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2000-06-30,F,,A,420.024
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2000-09-30,F,,A,415.393
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2000-12-31,F,,A,419.454
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2001-03-31,F,,A,404.603
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2001-06-30,F,,A,417.638
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2001-09-30,F,,A,412.3
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2001-12-31,F,,A,409.274
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2002-03-31,F,,A,414.391
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2002-06-30,F,,A,443.449
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2002-09-30,F,,A,427.907
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2002-12-31,F,,A,430.335
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2003-03-31,F,,A,469.765
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2003-06-30,F,,A,509.582
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2003-09-30,F,,A,516.776
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2003-12-31,F,,A,547.902
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2004-03-31,F,,A,546.982
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2004-06-30,F,,A,551.688
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2004-09-30,F,,A,596.537
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2004-12-31,F,,A,646.669
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2005-03-31,F,,A,650.243
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2005-06-30,F,,A,658.695
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2005-09-30,F,,A,709.091
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2005-12-31,F,,A,727.77
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2006-03-31,F,,A,740.626
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2006-06-30,F,,A,801.214
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2006-09-30,F,,A,812.213
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2006-12-31,F,,A,800.745
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2007-03-31,F,,A,828.144
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2007-06-30,F,,A,936.47
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2007-09-30,F,,A,1039.674
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2007-12-31,F,,A,1071.288
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2008-03-31,F,,A,1035.529
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2008-06-30,F,,A,1057.252
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2008-09-30,F,,A,1046.915
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2008-12-31,F,,A,895.237
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2009-03-31,F,,A,862.344
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2009-06-30,F,,A,949.79
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2009-09-30,F,,A,1031.135
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2009-12-31,F,,A,1067.91
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2010-03-31,F,,A,1113.2
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2010-06-30,F,,A,1100.379
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2010-09-30,F,,A,1128.036
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2010-12-31,F,,A,1180.959
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2011-03-31,F,,A,1260.405
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2011-06-30,F,,A,1298.608
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2011-09-30,F,,A,1219.944
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2011-12-31,F,,A,1516.002
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2012-03-31,F,,A,1571.107
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2012-06-30,F,,A,1558.563
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2012-09-30,F,,A,1660.459
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2012-12-31,F,,A,1656.643
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2013-03-31,F,,A,1642.506
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2013-06-30,F,,A,1617.139
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2013-09-30,F,,A,1678.716
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2013-12-31,F,,A,1644.006
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2014-03-31,F,,A,1593.574
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2014-06-30,F,,A,1669.509
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2014-09-30,F,,A,1618.196
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2014-12-31,F,,A,1578.34
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2015-03-31,F,,A,1446.729
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2015-06-30,F,,A,1514.001
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2015-09-30,F,,A,1419.829
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2015-12-31,F,,A,1395.272
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2016-03-31,F,,A,1505.592
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2016-06-30,F,,A,1539.696
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2016-09-30,F,,A,1525.242
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2016-12-31,F,,A,1508.157
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2017-03-31,F,,A,1538.565
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2017-06-30,F,,A,1621.602
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2017-09-30,F,,A,1716.779
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2017-12-31,F,,A,1723.497
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2018-03-31,F,,A,1691.024
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2018-06-30,F,,A,1677.136
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2018-09-30,F,,A,1728.039
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2018-12-31,F,,A,1676.998
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2019-03-31,F,,A,1722.47
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2019-06-30,F,,A,1793.772
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2019-09-30,F,,A,1799.875
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2019-12-31,F,,A,1851.852
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2020-03-31,F,,A,1737.056
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2020-06-30,F,,A,1791.102
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2020-09-30,F,,A,1844.003
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2020-12-31,F,,A,1966.257
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2021-03-31,F,,A,2010.647
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2021-06-30,F,,A,2108.434
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2021-09-30,F,,A,2095.974
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2021-12-31,F,,A,2150.147
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2022-03-31,F,,A,2231.749
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2022-06-30,F,,A,2236.68
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2022-09-30,F,,A,2153.677
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2022-12-31,F,,A,2209.277
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2023-03-31,F,,A,2224.129
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2023-06-30,F,,A,2305.477
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2023-09-30,F,,A,2297.243
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2023-12-31,F,,A,2346.531
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2024-03-31,F,,A,2300.718
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2024-06-30,F,,A,2301.16
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2024-09-30,F,,A,2353.42
"BIS,WS_TC,2.0",Q.CA.P.B.M.USD.A,Q,CA,P,B,M,USD,A,US dollar,Billions,2024-12-31,F,,A,2227.961
