block,date,med_leverage,lev_qoq
Latin America,1994 Q2,1.3078823170795797,-0.003299761324619954
ME/Africa,1994 Q2,1.1401379957032018,-0.0057200038426460376
North America,1994 Q2,1.1096650664898775,0.009161593473160146
W. Europe,1994 Q2,1.065923146569002,0.002937611719586286
Asia Pacific,1994 Q3,1.1923717854018288,-0.009737107435664027
Central and E. Europe,1994 Q3,0.7848836926461199,-0.13558896060480852
Emerging Asia,1994 Q3,1.2772328845204746,-0.0015911776559598412
Latin America,1994 Q3,1.3190598648406195,0.00854629473544577
ME/Africa,1994 Q3,1.1605790973778998,0.017928620703575815
North America,1994 Q3,1.1168710657306886,0.006493850674785362
W. Europe,1994 Q3,1.0797264853614257,0.012949656677269772
Asia Pacific,1994 Q4,1.1888988898625432,-0.002912594529494994
Central and E. Europe,1994 Q4,0.7354033727230009,-0.06304159506270712
Emerging Asia,1994 Q4,1.284272900948742,0.005511928571202196
Latin America,1994 Q4,1.4322557210316018,0.08581555637329585
ME/Africa,1994 Q4,1.1403902281463507,-0.017395513392548412
North America,1994 Q4,1.1335086998889097,0.014896647132080831
W. Europe,1994 Q4,1.071373398000325,-0.007736299400217583
Asia Pacific,1995 Q1,1.1932357793358592,0.0036478202732761478
Central and E. Europe,1995 Q1,0.7579209579005055,0.030619366204601484
Emerging Asia,1995 Q1,1.279420816055009,-0.003778079324221917
Latin America,1995 Q1,1.399256946834902,-0.02303972238486285
ME/Africa,1995 Q1,1.1439284392428153,0.0031026318966409505
North America,1995 Q1,1.155493572529878,0.019395415882668576
W. Europe,1995 Q1,1.0905852351683096,0.017931971433902127
Asia Pacific,1995 Q2,1.2109435469833865,0.014840124604194482
Central and E. Europe,1995 Q2,0.7455721027055895,-0.016293064687277203
Emerging Asia,1995 Q2,1.2716374508040689,-0.006083506812824435
Latin America,1995 Q2,1.319494365268657,-0.05700352729830416
ME/Africa,1995 Q2,1.1350114252325183,-0.007795080272852806
North America,1995 Q2,1.1560596921094906,4.899374544966584e-4
W. Europe,1995 Q2,1.1000021148220558,0.0086347030475733
Asia Pacific,1995 Q3,1.2179057056403877,0.005749366825848146
Central and E. Europe,1995 Q3,0.6995331502668841,-0.0617498324731246
Emerging Asia,1995 Q3,1.2553544772083165,-0.012804729512689739
Latin America,1995 Q3,1.239554544540034,-0.06058367722725877
ME/Africa,1995 Q3,1.1406284476642157,0.004948868625306302
North America,1995 Q3,1.1498287960376592,-0.005389770194704768
W. Europe,1995 Q3,1.0999205437406785,-7.415538595623161e-5
Asia Pacific,1995 Q4,1.22718284499895,0.007617288691232682
Central and E. Europe,1995 Q4,0.6679840665865703,-0.045100198136824976
