country,date,leverage,lev_growth
CZ,1999 Q4,1.0110954735570905,-0.014918245139957209
DE,1999 Q4,1.875718437756968,0.005460928446499036
DK,1999 Q4,0.6628028970157138,-7.810279534864462e-4
ES,1999 Q4,1.3846160845042346,-0.01650576246352875
FI,1999 Q4,1.1718443289168545,0.0023196923827741855
FR,1999 Q4,1.2734470006134258,0.008184845832363452
GB,1999 Q4,1.3448007638399917,-0.02060597113196061
HR,1999 Q4,1.04864779892986,-0.019133200074016976
HU,1999 Q4,0.6688824893230534,0.008509383223778921
ID,1999 Q4,0.3864238007250293,-0.06301897334791451
IE,1999 Q4,1.1301950392330653,-0.007773455752688063
IL,1999 Q4,0.9376022990727656,-0.007003020133203752
IS,1999 Q4,1.7588255267846582,0.05844189806240685
IT,1999 Q4,1.3203082847650927,-0.015239881397320465
JP,1999 Q4,0.8619164201606287,-0.003776517318136108
KR,1999 Q4,1.2381180604964417,-0.037880781802347885
LT,1999 Q4,0.9210575019598852,-0.026675722350915754
LU,1999 Q4,0.32154661254161215,0.004403852776356909
LV,1999 Q4,1.0206691406163306,0.020334061261054304
MT,1999 Q4,0.81445096152434,3.7282603207633436e-4
MX,1999 Q4,0.636650886692107,-0.018672923370176564
MY,1999 Q4,1.1598851919059838,-0.02827630286017402
NL,1999 Q4,1.4105737388630772,0.0020628532506243857
NO,1999 Q4,1.3696688728911643,-0.06140730709502096
NZ,1999 Q4,1.3386430055774732,0.001145514425419325
PL,1999 Q4,0.7298308712084532,-0.0074292240409365995
PT,1999 Q4,1.168786721222073,0.01664742852618928
RO,1999 Q4,0.37715816307301175,-0.09271353559124274
SE,1999 Q4,NA,NA
SG,1999 Q4,0.9205682800213288,-0.008739129148113034
SI,1999 Q4,0.7158237755365913,-3.9747305804938016e-4
SK,1999 Q4,0.8846924694854746,-0.0329097660064549
TH,1999 Q4,1.249369258547454,-0.057039457134998806
TR,1999 Q4,0.4459552347078487,-0.07475129110083412
US,1999 Q4,1.3290198989269024,0.009517355197386168
ZA,1999 Q4,1.2503820141413045,-0.027048466565744445
AR,2000 Q1,0.859667437459024,-0.0477417941985131
AT,2000 Q1,1.3571502723781583,0.01656555920899372
AU,2000 Q1,1.325734042214837,0.0391315443691862
BE,2000 Q1,0.8697495212576246,-0.007731066973433176
BG,2000 Q1,0.5259566743309264,-0.01335391160137367
BO,2000 Q1,1.2881070988859047,-0.0403163387081078
BR,2000 Q1,0.7289606758418575,-0.016978920386782392
BY,2000 Q1,0.6295000823629457,-0.048395220088419566
CA,2000 Q1,1.0487018306821292,-0.044293450492873365
CH,2000 Q1,1.1184661830277693,-0.01185236599937367
CL,2000 Q1,1.2765399482313393,0.08531068610674164
CN,2000 Q1,3.1967629429466893,0.11028930665666525
CO,2000 Q1,0.9968125699430859,-0.035058869184137365
CR,2000 Q1,1.87489256233939,0.05049508796325619
CY,2000 Q1,0.9642534781808607,7.679029480263111e-4
CZ,2000 Q1,0.8912379736827548,-0.1198574998743357
DE,2000 Q1,1.881179366203467,0.005460928446499036
DK,2000 Q1,0.7623032613769388,0.099500364361225
ES,2000 Q1,1.368110322040706,-0.01650576246352853
FI,2000 Q1,1.1741640212996285,0.0023196923827739635
FR,2000 Q1,1.2816318464457892,0.008184845832363452
GB,2000 Q1,1.3865220062100176,0.041721242370025946
HR,2000 Q1,1.0048126995753837,-0.04383509935447627
HU,2000 Q1,0.7369117601624394,0.06802927083938604
ID,2000 Q1,0.38342429856625443,-0.0029995021587748694
IE,2000 Q1,1.1224215834803772,-0.007773455752688063
IL,2000 Q1,0.9791793865104624,0.041577087437696836
IS,2000 Q1,1.8180040070764825,0.059178480291824265
IT,2000 Q1,1.305068403367772,-0.015239881397320687
JP,2000 Q1,0.8480561791417351,-0.013860241018893604
KR,2000 Q1,1.2064159485619355,-0.03170211193450623
LT,2000 Q1,0.8943817796089695,-0.026675722350915754
LU,2000 Q1,0.3259504653179691,0.004403852776356965
LV,2000 Q1,1.0410032018773852,0.020334061261054526
MT,2000 Q1,0.8148237875564163,3.7282603207622333e-4
MX,2000 Q1,0.6009402790472355,-0.03571060764487155
MY,2000 Q1,1.1519295086710604,-0.00795568323492346
NL,2000 Q1,1.4126365921137014,0.0020628532506241637
NO,2000 Q1,1.407371323937762,0.03770245104659775
NZ,2000 Q1,1.3951002308438967,0.056457225266423494
PL,2000 Q1,0.7384240780629799,0.008593206854526692
PT,2000 Q1,1.1854341497482623,0.01664742852618928
RO,2000 Q1,0.3991602449285625,0.022002081855550748
SE,2000 Q1,NA,NA
SG,2000 Q1,0.9238504591978726,0.0032821791765437203
SI,2000 Q1,0.715426302478542,-3.9747305804926913e-4
SK,2000 Q1,0.8517827034790197,-0.0329097660064549
TH,2000 Q1,1.2165409028358556,-0.03282835571159848
TR,2000 Q1,0.4737208387480742,0.02776560404022549
US,2000 Q1,1.3499443292622397,0.020924430335337307
ZA,2000 Q1,1.3192170574523516,0.06883504331104717
AR,2000 Q2,0.8270599535542321,-0.032607483904791845
AT,2000 Q2,1.3737158315871523,0.01656555920899394
AU,2000 Q2,1.3196457663860477,-0.006088275828789236
BE,2000 Q2,0.8620184542841914,-0.007731066973433176
BG,2000 Q2,0.5388937748526803,0.012937100521753897
BO,2000 Q2,1.331997863069719,0.04389076418381421
BR,2000 Q2,0.7412679581930827,0.012307282351225135
BY,2000 Q2,0.5694234449600607,-0.06007663740288505
CA,2000 Q2,1.0737972580411224,0.025095427358993172
CH,2000 Q2,1.1912940751971524,0.07282789216938301
CL,2000 Q2,1.2747379227753322,-0.0018020254560071614
CN,2000 Q2,2.9044232166515855,-0.29233972629510374
CO,2000 Q2,0.9742667661386272,-0.022545803804458697
CR,2000 Q2,1.9159849777500955,0.04109241541070552
CY,2000 Q2,0.965021381128887,7.679029480263111e-4
CZ,2000 Q2,0.8956096030818671,0.004371629399112287
DE,2000 Q2,1.886640294649966,0.005460928446499036
DK,2000 Q2,0.7899874099248312,0.027684148547892362
ES,2000 Q2,1.3516045595771773,-0.01650576246352875
FI,2000 Q2,1.1764837136824027,0.0023196923827741855
FR,2000 Q2,1.2898166922781527,0.008184845832363452
GB,2000 Q2,1.4020347498626198,0.015512743652602135
HR,2000 Q2,0.9520958621147597,-0.052716837460623944
HU,2000 Q2,0.7880477280080476,0.051135967845608143
ID,2000 Q2,0.38785633545096565,0.004432036884711221
IE,2000 Q2,1.1146481277276892,-0.007773455752688063
IL,2000 Q2,0.9774159909636045,-0.0017633955468578932
IS,2000 Q2,2.2048867847580547,0.3868827776815722
IT,2000 Q2,1.2898285219704513,-0.015239881397320687
JP,2000 Q2,0.8308294159555479,-0.01722676318618721
KR,2000 Q2,1.155890972779843,-0.050524975782092474
LT,2000 Q2,0.8677060572580537,-0.026675722350915754
LU,2000 Q2,0.330354318094326,0.004403852776356909
LV,2000 Q2,1.0613372631384395,0.020334061261054304
MT,2000 Q2,0.8151966135884926,3.7282603207633436e-4
MX,2000 Q2,0.6724222384343371,0.07148195938710167
MY,2000 Q2,1.146785485360589,-0.005144023310471368
NL,2000 Q2,1.4146994453643258,0.0020628532506243857
NO,2000 Q2,1.3927993947352193,-0.0145719292025428
NZ,2000 Q2,1.411493284176432,0.01639305333253538
PL,2000 Q2,0.7516744861359608,0.013250408072980835
PT,2000 Q2,1.2020815782744516,0.01664742852618928
RO,2000 Q2,0.4117860502091721,0.012625805280609581
SE,2000 Q2,NA,NA
SG,2000 Q2,0.9530648661083444,0.029214406910471835
SI,2000 Q2,0.7150288294204926,-3.9747305804938016e-4
SK,2000 Q2,0.8188729374725648,-0.0329097660064549
TH,2000 Q2,1.1648233677895397,-0.05171753504631593
TR,2000 Q2,0.5074877678642368,0.03376692911616258
US,2000 Q2,1.3664949408681581,0.01655061160591842
ZA,2000 Q2,1.3241810130586056,0.004963955606253956
AR,2000 Q3,0.8201371950372148,-0.006922758517017291
AT,2000 Q3,1.390281390796146,0.01656555920899372
AU,2000 Q3,1.3368201133185171,0.017174346932469442
BE,2000 Q3,0.8542873873107583,-0.007731066973433176
BG,2000 Q3,0.5207870376643946,-0.018106737188285704
BO,2000 Q3,1.3186534206683422,-0.013344442401376666
BR,2000 Q3,0.7118749645128922,-0.029392993680190438
BY,2000 Q3,0.5356479089672811,-0.033775535992779604
CA,2000 Q3,1.0453431073239239,-0.02845415071719848
CH,2000 Q3,1.2074439316995738,0.0161498565024214
CL,2000 Q3,1.2571911624906351,-0.01754676028469704
CN,2000 Q3,2.879377515653104,-0.025045700998481468
CO,2000 Q3,0.9964813969529052,0.02221463081427799
CR,2000 Q3,1.782033132523071,-0.13395184522702452
CY,2000 Q3,0.9657892840769132,7.679029480262001e-4
CZ,2000 Q3,0.8708549004614653,-0.024754702620401803
DE,2000 Q3,1.8921012230964651,0.005460928446499036
DK,2000 Q3,2.7983660552828726,2.0083786453580412
ES,2000 Q3,1.3350987971136488,-0.01650576246352853
FI,2000 Q3,1.1788034060651769,0.0023196923827741855
FR,2000 Q3,1.298001538110516,0.008184845832363452
GB,2000 Q3,1.4161705872476422,0.014135837385022443
HR,2000 Q3,0.867449238374728,-0.08464662374003173
HU,2000 Q3,0.8308631350326873,0.04281540702463971
ID,2000 Q3,0.380903459344946,-0.006952876106019634
IE,2000 Q3,1.106874671975001,-0.007773455752688285
IL,2000 Q3,0.9725491655928789,-0.0048668253707256914
IS,2000 Q3,2.2311450445521612,0.026258259794106564
IT,2000 Q3,1.2745886405731308,-0.015239881397320465
JP,2000 Q3,0.8353814572435333,0.0045520412879853644
KR,2000 Q3,1.190334221089357,0.03444324830951406
LT,2000 Q3,0.841030334907138,-0.026675722350915754
LU,2000 Q3,0.334758170870683,0.004403852776356965
LV,2000 Q3,1.0816713243994938,0.020334061261054304
MT,2000 Q3,0.8155694396205689,3.7282603207633436e-4
MX,2000 Q3,0.6539080732859363,-0.018514165148400874
MY,2000 Q3,1.1389929020133718,-0.007792583347217219
NL,2000 Q3,1.4167622986149502,0.0020628532506243857
NO,2000 Q3,1.4386794070843842,0.045880012349164945
NZ,2000 Q3,1.3775458008002044,-0.03394748337622766
PL,2000 Q3,0.7609074579868336,0.009232971850872795
PT,2000 Q3,1.2187290068006407,0.016647428526189056
RO,2000 Q3,0.41151179391991444,-2.742562892576461e-4
SE,2000 Q3,NA,NA
SG,2000 Q3,0.9931954867893492,0.040130620681004814
SI,2000 Q3,0.7146313563624432,-3.9747305804938016e-4
SK,2000 Q3,0.78596317146610994,-0.0329097660064549
TH,2000 Q3,1.040498518595432,-0.12432484919410758
TR,2000 Q3,0.5512842602325463,0.043796492368309514
US,2000 Q3,1.3679461198918372,0.0014511790236790834
ZA,2000 Q3,1.3539954425024805,0.029814429443874912
AR,2000 Q4,0.8447462618550252,0.024609066817810388
AT,2000 Q4,1.4068469500051397,0.01656555920899372
AU,2000 Q4,1.3801606721585007,0.043340558839983556
BE,2000 Q4,0.8465563203373251,-0.007731066973433176
BG,2000 Q4,0.5395037274150247,0.018716689750630122
BO,2000 Q4,1.2724702741900162,-0.046183146478326
BR,2000 Q4,0.7152508817634526,0.003375917250560412
BY,2000 Q4,0.5880977038053158,0.05244979483803469
CA,2000 Q4,1.0596162851424562,0.014273177818532323
CH,2000 Q4,1.359241686901218,0.1517977552016443
CL,2000 Q4,1.2536418122864785,-0.003549350204156587
CN,2000 Q4,2.8938787032923554,0.014501187639251345
CO,2000 Q4,0.927006973486157,-0.06947442346674815
CR,2000 Q4,1.7087121252904958,-0.07332100723257517
CY,2000 Q4,0.9665571870249395,7.679029480263111e-4
CZ,2000 Q4,0.8093642325691197,-0.061490667892345585
DE,2000 Q4,1.8975621515429641,0.005460928446499036
DK,2000 Q4,2.8890496434222217,0.09068358813934907
ES,2000 Q4,1.31859303465012,-0.01650576246352875
FI,2000 Q4,1.1811230984479508,0.0023196923827739635
FR,2000 Q4,1.3061863839428796,0.008184845832363452
GB,2000 Q4,1.4222597431166861,0.006089155869043905
HR,2000 Q4,0.8610376000740081,-0.006411638300719891
HU,2000 Q4,0.8354889776880949,0.004625842655407664
ID,2000 Q4,0.40345131157744163,0.022547852232495613
IE,2000 Q4,1.0991012162223128,-0.007773455752688063
IL,2000 Q4,0.9774394089957242,0.0048902434028453845
IS,2000 Q4,2.2804402809660616,0.04929523641390032
IT,2000 Q4,1.2593487591758101,-0.015239881397320687
JP,2000 Q4,0.8353838964689589,2.4392254256433432e-6
KR,2000 Q4,1.1569317090116555,-0.03340251207770151
LT,2000 Q4,0.8143546125562221,-0.026675722350915865
LU,2000 Q4,0.3391620236470399,0.004403852776356909
LV,2000 Q4,1.102005385660548,0.020334061261054304
MT,2000 Q4,0.8159422656526452,3.7282603207622333e-4
MX,2000 Q4,0.7294627665522481,0.07555469326631181
MY,2000 Q4,1.1229759719592944,-0.01601693005407734
NL,2000 Q4,1.4188251518655746,0.0020628532506243857
NO,2000 Q4,1.425754978046894,-0.012924429037490137
NZ,2000 Q4,1.3984282300813842,0.020882429281179782
PL,2000 Q4,0.7376790972887483,-0.023228360698085315
PT,2000 Q4,1.23537643532683,0.01664742852618928
RO,2000 Q4,0.36169040216974446,-0.049821391750169974
SE,2000 Q4,NA,NA
SG,2000 Q4,0.9967044464911127,0.003508959701763459
SI,2000 Q4,0.714233883304394,-3.9747305804926913e-4
SK,2000 Q4,0.753053405459655,-0.0329097660064549
TH,2000 Q4,1.0156370204632859,-0.02486149813214622
TR,2000 Q4,0.5457790874593385,-0.005505172773207834
US,2000 Q4,1.3541829380404447,-0.01376318185139258
ZA,2000 Q4,1.3418605434727675,-0.012134899029712987
AR,2001 Q1,0.800523128216784,-0.04422313363824126
AT,2001 Q1,1.4234125092141336,0.01656555920899394
AU,2001 Q1,1.3557366823912185,-0.024423989767282217
BE,2001 Q1,0.8388252533638918,-0.007731066973433287
BG,2001 Q1,0.5114108644756366,-0.028092862939388175
BO,2001 Q1,1.2077090336238825,-0.06476124056613375
BR,2001 Q1,0.7572165622820245,0.04196568051857186
BY,2001 Q1,0.6557981112678581,0.06770040746254236
CA,2001 Q1,1.052407376867938,-0.007208908274518144
CH,2001 Q1,1.4223346584748826,0.06309297157366456
CL,2001 Q1,1.3171042120607168,0.06346239977423829
CN,2001 Q1,2.8888797773001236,-0.00499892599223184
CO,2001 Q1,0.9180838601499607,-0.008923113336196331
CR,2001 Q1,1.7578194583055022,0.04910733301500647
CY,2001 Q1,0.9673250899729658,7.679029480263111e-4
CZ,2001 Q1,0.8121067259258704,0.002742493356750697
DE,2001 Q1,1.9030230799894632,0.005460928446499036
DK,2001 Q1,2.965761155223236,0.07671151180101443
ES,2001 Q1,1.3020872721865913,-0.01650576246352875
FI,2001 Q1,1.183442790830725,0.0023196923827741855
FR,2001 Q1,1.314371229775243,0.008184845832363452
GB,2001 Q1,1.4418591770837372,0.019599433967051105
HR,2001 Q1,0.8547038559399428,-0.006333744134065289
HU,2001 Q1,0.8669769877766312,0.0314880100885363
ID,2001 Q1,0.4052838597853221,0.00183254820788048
IE,2001 Q1,1.0913277604696248,-0.007773455752688063
IL,2001 Q1,0.9931519439998627,0.015712535004138495
IS,2001 Q1,2.231345222168825,-0.049095058797236746
IT,2001 Q1,1.2441088777784897,-0.015239881397320465
JP,2001 Q1,0.8284834582986144,-0.0069004381703445805
KR,2001 Q1,1.1774569290337624,0.020525220022106883
LT,2001 Q1,0.7876788902053063,-0.026675722350915754
LU,2001 Q1,0.34356587642339687,0.004403852776356965
LV,2001 Q1,1.1223394469216024,0.020334061261054304
MT,2001 Q1,0.8163150916847215,3.7282603207633436e-4
MX,2001 Q1,0.7178666998216403,-0.011596066730607757
MY,2001 Q1,1.132151938032736,0.009175966073441622
NL,2001 Q1,1.420888005116199,0.0020628532506243857
NO,2001 Q1,1.4496523700079973,0.023897391961103187
NZ,2001 Q1,1.3699737429446395,-0.0284544871367447
PL,2001 Q1,0.7310280393979115,-0.0066510578908367535
PT,2001 Q1,1.2520238638530192,0.01664742852618928
RO,2001 Q1,0.3855205248878272,0.023830122718082714
SE,2001 Q1,NA,NA
SG,2001 Q1,0.9863744865441239,-0.01032995994698882
SI,2001 Q1,0.7138364102463446,-3.9747305804938016e-4
SK,2001 Q1,0.7201436394532001,-0.0329097660064549
TH,2001 Q1,1.0063811695843399,-0.009255850878945981
TR,2001 Q1,0.46468636695014726,-0.0810927205091912
US,2001 Q1,1.33252294371732,-0.0216599943231246
ZA,2001 Q1,1.346289903079128,0.004429359606360483
AR,2001 Q2,0.7863828181000276,-0.014140310116756316
AT,2001 Q2,1.4399780684231274,0.01656555920899372
AU,2001 Q2,1.3415218477171142,-0.014214834674104226
BE,2001 Q2,0.8310941863904586,-0.007731066973433176
BG,2001 Q2,0.5186570397726703,0.007246175297033752
BO,2001 Q2,1.1968527676374523,-0.010856265986430191
BR,2001 Q2,0.6624421087745039,-0.09477445350752056
BY,2001 Q2,0.6468958309888116,-0.008902280279046493
CA,2001 Q2,1.0392129641956125,-0.013194412672325573
CH,2001 Q2,1.3669892691316254,-0.05534538934325717
CL,2001 Q2,1.2961226090665743,-0.020981602994142534
CN,2001 Q2,2.8133500133516143,-0.0755297639485093
CO,2001 Q2,0.9206751380051115,0.0025912778551507865
CR,2001 Q2,1.749495592846046,-0.008323865459456181
CY,2001 Q2,0.9680929929209922,7.679029480263111e-4
CZ,2001 Q2,0.7783957472447641,-0.033710978681106285
DE,2001 Q2,1.908484008435962,0.005460928446498814
DK,2001 Q2,2.9737188955800478,0.007957740356811627
ES,2001 Q2,1.2855815097230627,-0.01650576246352853
FI,2001 Q2,1.185762483213499,0.0023196923827739635
FR,2001 Q2,1.3225560756076067,0.008184845832363674
GB,2001 Q2,1.4292081644028898,-0.012651012680847451
HR,2001 Q2,0.8763948844039964,0.021691028464053574
HU,2001 Q2,0.882289444995816,0.015312457219184727
ID,2001 Q2,0.41933996541531526,0.014056105629993154
IE,2001 Q2,1.0835543047169367,-0.007773455752688063
IL,2001 Q2,1.0051636861892577,0.012011742189394936
IS,2001 Q2,2.3592538384454653,0.12790861627664052
IT,2001 Q2,1.228868996381169,-0.015239881397320687
JP,2001 Q2,0.8110770349444772,-0.017406423354137113
KR,2001 Q2,1.1607072262457314,-0.016749702788031007
LT,2001 Q2,0.7610031678543907,-0.026675722350915643
LU,2001 Q2,0.3479697291997538,0.004403852776356909
LV,2001 Q2,1.1426735081826567,0.020334061261054304
MT,2001 Q2,0.8166879177167978,3.7282603207633436e-4
MX,2001 Q2,0.6606050384221405,-0.05726166139949984
MY,2001 Q2,1.12885033585505,-0.003301602177686158
NL,2001 Q2,1.4229508583668233,0.0020628532506243857
NO,2001 Q2,1.4231610257061145,-0.026491344301882824
NZ,2001 Q2,1.3528000138240288,-0.01717372912061066
PL,2001 Q2,0.7280777399437994,-0.002950299454112071
PT,2001 Q2,1.2686712923792085,0.01664742852618928
RO,2001 Q2,0.39851598218194567,0.012995457294118495
SE,2001 Q2,NA,NA
SG,2001 Q2,1.021955002931405,0.035580516387281214
SI,2001 Q2,0.7134389371882952,-3.9747305804938016e-4
SK,2001 Q2,0.6872338734467452,-0.0329097660064549
TH,2001 Q2,0.9500495165284828,-0.05633165305585708
TR,2001 Q2,0.41479092043888416,-0.0498954465112631
US,2001 Q2,1.321840232555491,-0.010682711161829062
ZA,2001 Q2,1.3372478868916753,-0.009042016187452706
AR,2001 Q3,0.8101574052592007,0.023774587159173022
AT,2001 Q3,1.456543627632121,0.01656555920899372
AU,2001 Q3,1.313186679275923,-0.028335168441191216
BE,2001 Q3,0.8233631194170254,-0.007731066973433176
BG,2001 Q3,0.5301238901291804,0.011466850356510072
BO,2001 Q3,1.197398084957288,5.453173198357586e-4
BR,2001 Q3,0.6766944627550555,0.01425235398055158
BY,2001 Q3,0.6877583603180044,0.040862529329192765
CA,2001 Q3,1.0597996557524674,0.020586691556854886
CH,2001 Q3,1.3606426801896099,-0.006346588942015563
CL,2001 Q3,1.3463356330835625,0.05021302401698824
CN,2001 Q3,2.83861363689746,0.02526362354584588
CO,2001 Q3,0.9299921467542325,0.009317008749121003
CR,2001 Q3,1.7798034785115473,0.030307885665501244
CY,2001 Q3,0.9688608958690185,7.679029480263111e-4
CZ,2001 Q3,0.6743685215613568,-0.10402722568340728
DE,2001 Q3,1.913944936882461,0.005460928446499036
DK,2001 Q3,2.9476785147572198,-0.026040380822828002
ES,2001 Q3,1.269075747259534,-0.01650576246352875
FI,2001 Q3,1.1880821755962732,0.0023196923827741855
FR,2001 Q3,1.3307409214399701,0.008184845832363452
GB,2001 Q3,1.4362473945592724,0.0070392301563826365
HR,2001 Q3,0.8333729599057925,-0.043021924498203856
HU,2001 Q3,0.8873730107405238,0.0050835657447078075
ID,2001 Q3,0.42427920058527446,0.0049392351699592
IE,2001 Q3,1.0757808489642486,-0.007773455752688063
IL,2001 Q3,0.9995004394282807,-0.005663246760976959
IS,2001 Q3,2.2890915927754394,-0.07016224567002594
IT,2001 Q3,1.2136291149838483,-0.015239881397320687
JP,2001 Q3,0.81159893173081,5.218967863327428e-4
KR,2001 Q3,1.1875715845464534,0.02686435830072198
LT,2001 Q3,0.734327445503475,-0.026675722350915754
LU,2001 Q3,0.35237358197611074,0.004403852776356965
LV,2001 Q3,1.1630075694437112,0.020334061261054526
MT,2001 Q3,0.8170607437488742,3.7282603207633436e-4
MX,2001 Q3,0.6212063438562123,-0.03939869456592815
MY,2001 Q3,1.13760831841473,0.008757982559680189
NL,2001 Q3,1.4250137116174475,0.0020628532506241637
NO,2001 Q3,1.4611965835744491,0.03803555786833468
NZ,2001 Q3,1.3631967451026321,0.0103967312786033
PL,2001 Q3,0.7375443790966448,0.009466639152845402
PT,2001 Q3,1.2853187209053978,0.01664742852618928
RO,2001 Q3,0.39090685970709116,-0.007609122474854513
SE,2001 Q3,NA,NA
SG,2001 Q3,1.1153054179065263,0.0933504149751212
SI,2001 Q3,0.7130414641302458,-3.9747305804938016e-4
SK,2001 Q3,0.6543241074402903,-0.0329097660064549
TH,2001 Q3,0.9448123686173658,-0.005237147911116957
TR,2001 Q3,0.36543020427280076,-0.049360716166083396
US,2001 Q3,1.2985852100770998,-0.023255022478391174
ZA,2001 Q3,1.3518350924967553,0.014587205605079978
AR,2001 Q4,0.8483350033400918,0.03817759808089116
AT,2001 Q4,1.473109186841115,0.01656555920899394
AU,2001 Q4,1.3076928331705235,-0.005493846105399491
BE,2001 Q4,0.8156320524435923,-0.007731066973433176
BG,2001 Q4,0.5317205741463625,0.0015966840171821595
BO,2001 Q4,1.0161570817006613,-0.18124100325662673
BR,2001 Q4,0.6479065560038486,-0.028787906751206904
BY,2001 Q4,0.6839607058841088,-0.0037976544338955698
CA,2001 Q4,1.0424111639687923,-0.017388491783675075
CH,2001 Q4,1.2998049141189474,-0.06083776607066249
CL,2001 Q4,1.3092463580183504,-0.03708927506521209
CN,2001 Q4,2.759474218991596,-0.0791394179058642
CO,2001 Q4,1.676136807712034,0.7461446609578015
CR,2001 Q4,1.6665721672407392,-0.1132313112708081
CY,2001 Q4,0.9696287988170448,7.679029480263111e-4
CZ,2001 Q4,0.6428461791439468,-0.03152234241741003
DE,2001 Q4,1.91940586532896,0.005460928446499036
DK,2001 Q4,3.0373617775506783,0.089683262793458507
EE,2001 Q4,NA,NA
ES,2001 Q4,1.2525699847960055,-0.01650576246352853
FI,2001 Q4,1.1904018679790471,0.0023196923827739635
FR,2001 Q4,1.3389257672723336,0.008184845832363452
GB,2001 Q4,1.4559361401357416,0.019688745576469158
GR,2001 Q4,NA,NA
HR,2001 Q4,0.7155409802109125,-0.11783197969488002
HU,2001 Q4,0.8511509405375957,-0.036222070202928114
ID,2001 Q4,0.3931622159263221,-0.03111698465895235
IE,2001 Q4,1.0680073932115606,-0.007773455752688063
IL,2001 Q4,1.0084329189195393,0.008932479491258638
IS,2001 Q4,2.305378881403425,0.016287288627985674
IT,2001 Q4,1.1983892335865278,-0.015239881397320465
JP,2001 Q4,0.59650769840204,-0.21509123332877
KR,2001 Q4,1.159893795549905,-0.02767778899654849
LT,2001 Q4,0.7076517231525591,-0.026675722350915865
LU,2001 Q4,0.3567774347524677,0.004403852776356965
LV,2001 Q4,1.1833416307047655,0.020334061261054304
MT,2001 Q4,0.8174335697809504,3.7282603207622333e-4
MX,2001 Q4,0.569945402874991,-0.05126094098122136
MY,2001 Q4,1.0092915862137226,-0.12831673220100748
NL,2001 Q4,1.4270765648680719,0.0020628532506243857
NO,2001 Q4,1.445336669883158,-0.01585991369129114
NZ,2001 Q4,1.361114326557375,-0.0020824185452570365
PL,2001 Q4,0.6988265129863542,-0.0387178661102906
PT,2001 Q4,1.301966149431587,0.01664742852618928
RO,2001 Q4,0.4440698345538742,0.05316297484678306
SE,2001 Q4,2.291181115551195,NA
SG,2001 Q4,1.0946930034725304,-0.020612414433995863
SI,2001 Q4,0.7126439910721966,-3.9747305804926913e-4
SK,2001 Q4,0.6214143414338354,-0.0329097660064549
TH,2001 Q4,0.9013336147516332,-0.04347875386573263
TR,2001 Q4,0.3589462519397794,-0.006483952333021348
US,2001 Q4,1.273388376665964,-0.025196833411135877
ZA,2001 Q4,1.4006914877724264,0.048856395275671094
AR,2002 Q1,0.74298689263722,-0.10534811070287187
AT,2002 Q1,1.4896747460501087,0.01656555920899372
AU,2002 Q1,1.370459404227551,0.06276657105702754
BE,2002 Q1,0.8079009854701591,-0.007731066973433176
BG,2002 Q1,0.5421490997325316,0.010428525586169024
BO,2002 Q1,1.0455632859849753,0.029406204284313953
BR,2002 Q1,0.6762158866390096,0.028309330635160945
BY,2002 Q1,0.6638834413744985,-0.020077264509610337
CA,2002 Q1,1.0379127626313644,-0.004498401337427849
CH,2002 Q1,1.2969572952348254,-0.002847618884121994
CL,2002 Q1,1.348912443602641,0.03966608558429052
CN,2002 Q1,2.8866717275042086,0.1271975085126127
CO,2002 Q1,1.7310108674029119,0.054874059690877885
CR,2002 Q1,1.7037270071555346,0.0371548399147954
CY,2002 Q1,0.9703967017650711,7.679029480263111e-4
CZ,2002 Q1,0.5800630663558749,-0.06278311278807192
DE,2002 Q1,1.924866793775459,0.005460928446499036
DK,2002 Q1,3.925387963087126,0.8880261855364475
EE,2002 Q1,NA,NA
ES,2002 Q1,1.2360642223324767,-0.01650576246352875
FI,2002 Q1,1.1927215603618213,0.0023196923827741855
FR,2002 Q1,1.347110613104697,0.008184845832363452
GB,2002 Q1,1.4584494415775526,0.0025133014418110555
GR,2002 Q1,0.6033875790716896,NA
HR,2002 Q1,0.7570425918324473,0.04150161162153476
HU,2002 Q1,0.9187088150521445,0.06755787451454887
ID,2002 Q1,0.3893261168891057,-0.003836099037216434
IE,2002 Q1,1.0602339374588725,-0.007773455752688063
IL,2002 Q1,1.0165617348318972,0.008128815912357812
IS,2002 Q1,2.3840780076312837,0.07869912622785868
IT,2002 Q1,1.1831493521892071,-0.015239881397320687
JP,2002 Q1,0.5766555707513303,-0.01985212765070965
KR,2002 Q1,1.023494516038924,-0.13639927951098096
LT,2002 Q1,0.6809760008016433,-0.026675722350915754
LU,2002 Q1,0.3611812875288246,0.004403852776356909
LV,2002 Q1,1.2036756919658198,0.020334061261054304
MT,2002 Q1,0.8178063958130267,3.7282603207633436e-4
MX,2002 Q1,0.548005944343215,-0.021939458531775924
MY,2002 Q1,1.004238852307535,-0.005052733906187656
NL,2002 Q1,1.4291394181186963,0.0020628532506243857
NO,2002 Q1,1.8838602518983771,0.4385235820152191
NZ,2002 Q1,1.382838093427571,0.02172376687019595
PL,2002 Q1,0.7105404330165394,0.011713920030185121
PT,2002 Q1,1.3186135779577763,0.01664742852618928
RO,2002 Q1,0.47753344925418173,0.03346361470030751
RU,2002 Q1,1.010559595320898,NA
SE,2002 Q1,2.313831362985341,0.022650247434145676
SG,2002 Q1,0.990842898849793,-0.10385010462273736
