block,date,med_leverage,lev_qoq
Latin America,1993 Q2,1.2859742580154188,0.015073048659665078
Latin America,1993 Q3,1.2724797749764525,0.011072108164815297
Latin America,1993 Q4,1.2747590548360166,0.005188792756317895
Latin America,1994 Q1,1.3122123044916316,-0.0012538096235414908
Latin America,1994 Q2,1.3078823170795797,0.00398575373448673
Latin America,1994 Q3,1.3190598648406195,0.006748343376440147
Latin America,1994 Q4,1.4322557210316018,0.011621205637059928
Latin America,1995 Q1,1.399256946834902,-0.0068351415106857605
Latin America,1995 Q2,1.319494365268657,-0.010517940778834889
Latin America,1995 Q3,1.239554544540034,0.04213813929011079
Latin America,1995 Q4,1.2442893785673388,0.004734834027304791
Latin America,1996 Q1,1.163625384192557,-0.008471521935977444
Latin America,1996 Q2,1.1824573605565922,-0.04272962545475467
Latin America,1996 Q3,1.193441892712296,-0.01530108682083986
Latin America,1996 Q4,1.1629610588212922,-0.030480833891003867
Latin America,1997 Q1,1.1805542336650778,-0.0039455841532543
Latin America,1997 Q2,1.187810011309879,0.009637774294241064
Latin America,1997 Q3,1.1810957644595792,0.01769177160103602
Latin America,1997 Q4,1.1870833709978363,0.0047561357888151745
Latin America,1998 Q1,1.227232835678785,0.013279820120527308
Latin America,1998 Q2,1.2403725927684173,0.0035578394311277517
Latin America,1998 Q3,1.2636265022834268,0.017572103810444384
Latin America,1998 Q4,1.1663341937113754,-0.06240755979185564
Latin America,1999 Q1,1.1303571304474729,-0.002238770646419974
Latin America,1999 Q2,1.1116564445226758,-0.029185992456555176
Latin America,1999 Q3,1.1086463752995,-0.016989700838870414
Latin America,1999 Q4,1.0318714391272232,-0.018672923370176564
Latin America,2000 Q1,0.9968125699430859,-0.035058869184137365
Latin America,2000 Q2,0.9742667661386272,0.012307282351225135
Latin America,2000 Q3,0.9964813969529052,-0.01754676028469704
Latin America,2000 Q4,0.927006973486157,-0.003549350204156587
Latin America,2001 Q1,0.9180838601499607,-0.008923113336196331
Latin America,2001 Q2,0.9206751380051115,-0.014140310116756316
Latin America,2001 Q3,0.9299921467542325,0.01425235398055158
Latin America,2001 Q4,1.0161570817006613,-0.03708927506521209
Latin America,2002 Q1,1.0455632859849753,0.029406204284313953
Latin America,2002 Q2,1.0927342245456122,0.04370503599496678
Latin America,2002 Q3,1.1566212533117783,0.05225606801613103
Latin America,2002 Q4,1.0759878509636436,-0.06372480478472509
Latin America,2003 Q1,1.0890902352081675,0.013102384244523924
