"date","X.SPX","X.GSPTSE","MMM","AOS","ABT","ACN","ADBE","AMD","AES","AFL","A","APD","AKAM","ALB","ARE","ALGN","LNT","ALL","GOOGL","GOOG","MO","AMZN","AEE","AEP","AXP","AIG","AMT","AWK","AMP","AME","AMGN","APH","ADI","ANSS","AON","APA","AAPL","AMAT","ACGL","ADM","AJG","AIZ","T","ATO","ADSK","ADP","AZO","AVB","AVY","AXON","BKR","BALL","BAC","BAX","BDX","BRK.B","BBY","TECH","BIIB","BLK","BX","BK","BA","BKNG","BSX","BMY","AVGO","BR","BRO","BF.B","BLDR","BG","BXP","CHRW","CDNS","CPT","CPB","COF","CAH","KMX","CCL","CAT","CBOE","CBRE","COR","CNC","CNP","CF","CRL","SCHW","CHTR","CVX","CMG","CB","CHD","CI","CINF","CTAS","CSCO","C","CLX","CME","CMS","KO","CTSH","CL.x","CMCSA","CAG","COP","ED","STZ","COO","CPRT","GLW","CSGP","COST","CTRA","CCI","CSX","CMI","CVS","DHR","DRI","DVA","DECK","DE","DAL","DVN","DXCM","DLR","DFS","DG","DLTR","D","DPZ","DOV","DHI","DTE","DUK","DD","EMN","ETN","EBAY","ECL","EIX","EW","EA","ELV","EMR","ETR","EOG","EQT","EFX","EQIX","EQR","ERIE","ESS","EL","EG","EVRG","ES","EXC","EXPE","EXPD","EXR","XOM","FFIV","FDS","FICO","FAST","FRT","FDX","FIS","FITB","FSLR","FE","FI","F","FTNT","BEN","FCX","GRMN","IT","GE","GEN","GNRC","GD","GIS","GPC","GILD","GPN","GL","GS","HAL","HIG","HAS","DOC","HSIC","HSY","HES","HOLX","HD","HON","HRL","HST","HPQ","HUBB","HUM","HBAN","IBM","IEX","IDXX","ITW","INCY","PODD","INTC","ICE","IFF","IP","IPG","INTU","ISRG","IVZ","IRM","JBHT","JBL","JKHY","J","JNJ","JCI","JPM","JNPR","K","KDP","KEY","KMB","KIM","KLAC","KR","LHX","LH","LRCX","LVS","LDOS","LEN","LII","LLY","LIN","LYV","LKQ","LMT","L","LOW","LULU","LYB","MTB","MKTX","MAR","MMC","MLM","MAS","MA","MTCH","MKC","MCD","MCK","MDT","MRK","MET","MTD","MGM","MCHP","MU","MSFT","MAA","MHK","MOH","TAP","MDLZ","MPWR","MNST","MCO","MS","MOS","MSI","MSCI","NDAQ","NTAP","NFLX","NEM","NEE","NKE","NI","NDSN","NSC","NTRS","NOC","NRG","NUE","NVDA","NVR","ORLY","OXY","ODFL","OMC","ON","OKE","ORCL","PCAR","PKG","PARA","PH","PAYX","PNR","PEP","PFE","PCG","PM","PNW","PNC","POOL","PPG","PPL","PFG","PG","PGR","PLD","PRU","PEG","PTC","PSA","PHM","PWR","QCOM","DGX","RL","RJF","RTX","O","REG","REGN","RF","RSG","RMD","RVTY","ROK","ROL","ROP","ROST","RCL","SPGI","CRM","SBAC","SLB","STX","SRE","SHW","SPG","SWKS","SJM","SNA","SO","LUV","SWK","SBUX","STT","STLD","STE","SYK","SMCI","SNPS","SYY","TMUS","TROW","TTWO","TPR","TGT","TEL","TDY","TER","TSLA","TXN","TPL","TXT","TMO","TJX","TKO","TSCO","TT","TDG","TRV","TRMB","TFC","TYL","TSN","USB","UDR","ULTA","UNP","UAL","UPS","URI","UNH","UHS","VLO","VTR","VRSN","VRSK","VZ","VRTX","VTRS","V","VMC","WRB","GWW","WAB","WBA","WMT","DIS","WBD","WM","WAT","WEC","WFC","WELL","WST","WDC","WY","WSM","WMB","WTW","WYNN","XEL","YUM","ZBRA","ZBH","RY.TO","TD.TO","ENB.TO","BN.TO","TRI.TO","CSU.TO","CP.TO","BMO.TO","CNR.TO","CNQ.TO","AEM.TO","BNS.TO","CM.TO","MFC.TO","TRP.TO","WCN.TO","ATD.TO","L.TO","SU.TO","IFC.TO","WPM.TO","GWO.TO","ABX.TO","FFH.TO","IMO.TO","DOL.TO","SLF.TO","FNV.TO","NA.TO","WN.TO","FTS.TO","CVE.TO","T.TO","GIB.A.TO","POW.TO","PPL.TO","BCE.TO","K.TO","TECK.B.TO","RBA.TO","CCO.TO","MRU.TO","BIP.UN.TO","EMA.TO","AGI.TO","ARX.TO","RCI.B.TO","FM.TO","PAAS.TO","STN.TO","CLS.TO","MG.TO","X.MXX","X.BVSP","X.MERV","VALE","ITUB","PBR","GFNORTEO.MX","FEMSAUBD.MX","GMEXICOB.MX","AMXB.MX","BBAS3.SA","BAP","WEGE3.SA","BBD","ABEV","ITSA4.SA","SBSP3.SA","CEMEXCPO.MX","SCCO","SQM","BIMBOA.MX","CIB","CENCOSUD.SN","GCARSOA1.MX","BSAC","VIV","GGB","FALABELLA.SN","COPEC.SN","ISA.CL","ENELAM.SN","CMPC.SN","ABF.L","AHT.L","ALW.L","ANTO.L","AV.L","BA.L","BARC.L","BBVA","BN.PA","BNZL.L","BP.L","BT.A.L","BTRW.L","DGE.L","DPLM.L","FCIT.L","G.MI","GSK.L","HLMA.L","HSBA.L","IMI.L","KGF.L","LGEN.L","MKS.L","NESN.SW","NWG.L","NXT.L","PRU.L","PSON.L","REL.L","RIO.L","RKT.L","RR.L","RTO.L","SBRY.L","SDR.L","SGE.L","SGRO.L","SMIN.L","SMT.L","SN.L","SPX.L","STAN.L","SVT.L","TSCO.L","ULVR.L","UU.L","VOD.L","WEIR.L","WTB.L","X.FTSE","X.GDAXI","X.FCHI","CS.PA","STJ.L","EN.PA","SHELL.AS","X.BFX","SSE.L","TEP.PA","X.AEX","X.ATX","AZN.L","X.IBEX","BNP.PA","ICG.L","III.L","GAW.L","BATS.L","AGN.AS","AKZA.AS","BPE.MI","HEIA.AS","INGA.AS","ISP.MI","KPN.AS","PHIA.AS","REN.AS","WKL.AS","WPP.L","BAER.SW","BALN.SW","CFR.SW","LISN.SW","LOGN.SW","NOVN.SW","ROG.SW","SCHN.SW","SGSN.SW","SIKA.SW","SLHN.SW","SREN.SW","UBSG.SW","ENI.MI","LLOY.L","NG.L","QGEN","BEAN.SW","HELN.SW","SHEL.L","IMB.L","MBG.DE","BMW.DE","DBK.DE","DTE.DE","ALV.DE","BAS.DE","BAYN.DE","CBK.DE","CON.DE","RWE.DE","CNA.L","X.ISEQ","ERF.PA","FTSEMIB.MI","ADS.DE","MRK.DE","MUV2.DE","STMMI.MI","ASML.AS","BEI.DE","BESI.AS","FME.DE","HEI.DE","HEN.DE","STMN.SW","UHR.SW","GEBN.SW","RHM.DE","SCMN.SW","ZURN.SW","AIR.DE","FRE.DE","INF.L","ASM.AS","AAL.L","ABBN.SW","ENEL.MI","GIVN.SW","LONN.SW","ATCO.B.ST","A5G.IR","AC.PA","AI.PA","ASSA.B.ST","AZN.ST","BAMI.MI","BCP.LS","BKT.MC","CA.PA","CAP.PA","CARL.A.CO","COLO.B.CO","CPG.L","DCC.L","DG.PA","DNB.OL","DSV.CO","DSY.PA","EBS.VI","EL.PA","ELUX.B.ST","ENGI.PA","EOAN.DE","EQNR.OL","FLS.CO","FORTUM.HE","GETI.B.ST","GL9.IR","GLE.PA","HEXA.B.ST","HM.B.ST","HO.PA","IBE.MC","INVE.B.ST","JMT.LS","KBC.BR","KER.PA","KINV.B.ST","KOG.OL","KRX.IR","KRZ.IR","MAERSK.A.CO","MAERSK.B.CO","MC.PA","ML.PA","MOWI.OL","NDA.FI.HE","NDA.SE.ST","NHY.OL","NIBE.B.ST","NOKIA.HE","NTGY.MC","OMV.VI","OR.PA","ORA.PA","ORK.OL","OUT1V.HE","REP.MC","RI.PA","RMS.PA","RNO.PA","SAAB.B.ST","SAB.MC","SAF.PA","SAMPO.HE","SAN.MC","SAN.PA","SAND.ST","SCA.B.ST","SEB.A.ST","SGO.PA","SHB.A.ST","SKF.B.ST","SPSN.SW","STERV.HE","STLAM.MI","SU.PA","SWED.A.ST","TEF.MC","TEL2.B.ST","TTE.PA","UCB.BR","UPM.HE","VIV.PA","WRT1V.HE","IFX.DE","FHZN.SW","KNIN.SW","TELIA.ST","VIE.PA","PUB.PA","GN.CO","HNR1.DE","DANSKE.CO","DHL.DE","NSIS.B.CO","TEL.OL","NOVO.B.CO","DB1.DE","GBLB.BR","ABB.ST","HOLN.SW","AGS.BR","BIRG.IR","LSEG.L","AIR.PA","PSPN.SW","SOON.SW","STLAP.PA","STMPA.PA","BOL.ST","RYA.IR","SRG.MI","ALFA.ST","ITRK.L","BEZ.L","BCVN.SW","TEN.MI","IAG.L","IHG.L","MRO.L","EMSN.SW","TRN.MI","ADM.L","JYSK.CO","NESTE.HE","KNEBV.HE","MTX.DE","LDO.MI","MT.AS","TRYG.CO","PGHN.SW","RMV.L","LR.PA","MTS.MC","EXPN.L","GALP.LS","METSO.HE","VZN.SW","PRY.MI","SYENS.BR","X.N225","X2330.TW","X0393.HK","X2454.TW","D05.SI","X2317.TW","X0388.HK","O39.SI","U11.SI","X2308.TW","X5380.T","X2303.TW","X0857.HK","X2412.TW","X0001.HK","X3711.TW","X0016.HK","PKX","X7203.T","X6758.T","X6501.T","X6861.T","X9983.T","X4519.T","X7974.T","X8316.T","X9432.T","X8766.T","X8058.T","X9984.T","X8001.T","X9433.T","X8035.T","X7011.T","X8031.T","X4063.T","X2914.T","X4568.T","X4502.T","X7267.T","X7741.T","X6503.T","X6702.T","X3382.T","X6902.T","X4661.T","X6367.T","X6857.T","X6701.T","X8053.T","X8002.T","X6981.T","X4543.T","X5108.T","X7751.T","X8801.T","X9613.T","X6301.T","X6752.T","X4901.T","X8267.T","X9020.T","X6954.T","X8591.T","X7269.T","X1925.T","X7832.T","X5401.T","X6146.T","X4307.T","X8802.T","X6273.T","X2502.T","X6594.T","X9022.T","X2802.T","X4452.T","X6762.T","X8015.T","X9766.T","X8830.T","X4503.T","X8308.T","X8309.T","X8604.T","X6971.T","X1605.T","X9735.T","X1928.T","X7733.T","X4507.T","X9503.T","X7270.T","X6326.T","X5020.T","X6988.T","X9104.T","X9531.T","X4755.T","X5802.T","X2503.T","X7013.T","X1812.T","X1802.T","X2801.T","X3402.T","X5803.T","X9532.T","X9021.T","X7202.T","X3407.T","X8601.T","X9602.T","X9502.T","X4704.T","X1801.T","X9202.T","X7201.T","X9107.T","X7453.T","X7911.T","X4151.T","X4523.T","X9201.T","X7272.T","X9005.T","X1803.T","X4188.T","X6361.T","X4911.T","X5201.T","X2269.T","X6504.T","X7735.T","X7912.T","X5713.T","X6305.T","X8331.T","X6479.T","X6645.T","X7752.T","X6506.T","X6841.T","X.AXJO","CBA.AX","BHP.AX","WBC.AX","CSL.AX","ANZ.AX","NAB.AX","WES.AX","MQG.AX","WOW.AX","RIO.AX","TLS.AX","TCL.AX","SCG.AX","IAG.AX","ALL.AX","SUN.AX","ORG.AX","GMG.AX","AMC.AX","AGL.AX","BXB.AX","FMG.AX","QBE.AX","STO.AX","TWE.AX","ASX.AX","APA.AX","COH.AX","LLC.AX","RHC.AX","AMP.AX","SHL.AX","QAN.AX","CPU.AX","JHX.AX","DXS.AX","SGP.AX","GPT.AX","AZJ.AX","MGR.AX","ORI.AX","CL.y","RB","HO","NG","TG","LU","HG","AL","LD","TR","TH","ZC","KE","ZS","ZM","RS","KC","SB","SW","CC","CT","LE","GF","HE","LB","CU","XR","ZK","HYG","JNK","ANGL","SJNK","SHYG","USHY","HYEM.MI","CEMB","XHY.TO","HYD","PGHY","VWEHX","VWEAX","HYT","MHCAX"
2000-01-31,1394.4599609375,8481.099609375,19.4564151763916,2.10674524307251,7.67288064956665,NA,13.6682424545288,18,27.0321159362793,6.57831335067749,39.7960357666016,15.1561336517334,249.125,6.0039324760437,12.0100545883179,NA,5.28475713729858,12.5429458618164,NA,NA,1.09965693950653,3.22812509536743,10.4176559448242,11.1627578735352,34.0874786376953,833.450744628906,26.9300270080566,NA,NA,2.70849370956421,44.428955078125,0.926110506057739,29.0014533996582,2.5625,17.6702747344971,11.1933937072754,0.780552327632904,25.0466041564941,1.54521012306213,6.05056047439575,6.37529945373535,NA,5.93215274810791,6.83349180221558,7.38847589492798,22.0866584777832,26.25,12.6686677932739,36.7403602600098,NA,11.2260322570801,1.7762633562088,12.6342964172363,10.4771251678467,17.2956142425537,32.9199981689453,12.1917190551758,6.55361318588257,42.0625,10.629448890686,NA,24.0138702392578,28.7239189147949,344.236419677734,10.375,24.8551044464111,NA,NA,1.64966726303101,3.65665793418884,NA,NA,9.34649848937988,6.32071304321289,20.625,7.86401414871216,15.1546850204468,29.9702396392822,14.4514045715332,0.78125,27.6620464324951,11.1154069900513,NA,NA,3.41495180130005,NA,5.64774036407471,NA,NA,17.1531581878662,NA,16.4289836883545,NA,10.5355243682861,2.70700025558472,20.2557220458984,11.2741193771362,6.49902772903442,36.0461578369141,228.068664550781,24.0842933654785,NA,13.7660398483276,14.1761951446533,1.40750789642334,17.1826553344727,10.0648937225342,6.96733331680298,7.00324583053589,10.392014503479,5.65841627120972,3.69647097587585,0.708333015441895,34.0029640197754,3.22499990463257,32.8284339904785,0.861412525177002,20.2327899932861,1.03387701511383,5.34431314468384,11.3688306808472,4.30910062789917,5.24350309371948,1.54166698455811,0.152777999639511,13.3319988250732,NA,10.7590484619141,NA,NA,NA,NA,9.7916669845581,7.32213258743286,NA,16.9941120147705,2.32278847694397,10.196400642395,15.899772644043,25.1680431365967,8.68442153930664,6.86567306518555,7.10119295120239,13.0226783752441,13.3987712860107,NA,19.9376010894775,NA,13.7507820129395,7.79854106903076,2.74416303634644,3.2799654006958,10.1279354095459,NA,6.08836221694946,15.1292686462402,13.1223735809326,19.1941528320312,16.4086570739746,5.04121398925781,8.99066257476807,5.95700311660767,NA,8.224534034729,NA,18.7631931304932,47,17.5537986755371,13.0672292709351,1.68681025505066,6.92391538619995,32.2506980895996,NA,21.4714603424072,NA,7.35719776153564,5.65625,11.4616327285767,NA,6.01310157775879,5.09542322158813,NA,15.5625,116.243209838867,2.27801918983459,NA,13.9556674957275,7.25826740264893,10.658296585083,1.03747761249542,NA,8.805419921875,64.7283782958984,12.1706733703613,22.2418098449707,7.81984949111938,2.53297710418701,2.58578395843506,11.9171934127808,12.5380029678345,1.71875,33.5462303161621,25.9487342834473,3.06394124031067,3.83472371101379,11.2615184783936,12.848611831665,7.09500026702881,7.8837890625,56.615837097168,8.24201202392578,3.765625,17.0377826690674,54.875,NA,28.1012878417969,NA,19.9561977386475,18.5252475738525,27.9592971801758,26.7014179229736,NA,9.86614227294922,3.685879945755,2.5204656124115,24.563081741333,10.6735992431641,5.94563722610474,22.340913772583,43.4844551086426,25.8738231658936,52.0822944641113,10.3872213363647,NA,8.52906131744385,26.1396179199219,3.37780785560608,31.0357437133789,6.21042156219482,8.80924224853516,6.85211420059204,3.87560033798218,NA,NA,5.95803308486938,6.27097463607788,33.4536170959473,12.88427734375,NA,NA,9.77246379852295,7.83141899108887,7.90599060058594,NA,NA,21.2617778778076,NA,11.4699611663818,26.5621070861816,30.5952568054199,10.0948276519775,NA,6.46089553833008,3.95951104164124,20.1929187774658,16.9163780212402,29.03635597229,30.1545677185059,NA,31.875,9.71474266052246,5.18808937072754,30.3979244232178,30.0540313720703,6.25747585296631,23.4375,NA,14.2771310806274,NA,NA,0.046875,7.38571453094482,33.0434913635254,11.7805271148682,115.569931030273,NA,NA,37.5552520751953,NA,13.5217351913452,2.3618597984314,4.30500221252441,2.58456015586853,7.60216045379639,9.7625036239624,34.9950218200684,13.454080581665,NA,6.39862871170044,0.0708052888512611,45.25,6.5625,4.75415325164795,0.503946363925934,26.3651752471924,NA,1.78069090843201,20.0998916625977,2.30479311943054,5.92993259429932,NA,18.9858436584473,14.4512548446655,7.0069260597229,18.1087207794189,13.9535713195801,12.8247327804565,NA,10.2812871932983,22.2900905609131,3.77915024757385,14.9410037994385,3.69020223617554,NA,25.9045104980469,2.81824660301208,7.86074113845825,NA,6.15683555603027,53.59375,8.7136869430542,3.5557906627655,21.4325675964355,40.0001220703125,6.13330221176147,11.2486143112183,3.93851637840271,9.75849628448486,2.54470205307007,6.0522928237915,12.2966976165771,8.45792865753174,4.96777820587158,4.49641609191895,19.7580471038818,10.7748098373413,0.648527264595032,14.2920913696289,1.25782787799835,34.9541130065918,18.0064487457275,NA,28.4300384521484,18.9116497039795,NA,3.91563415527344,3.99577045440674,7.0997052192688,34.4972152709961,8.41791248321533,14.1139612197876,4.93474292755127,9.17838859558105,13.1318264007568,3.05001211166382,25.0925426483154,2.48931288719177,7.67606163024902,12.587610244751,NA,23.09375,9.36973285675049,NA,9.94163608551025,8.2911548614502,NA,20.1048374176025,NA,9.25,59.7971801757812,NA,33.8460540771484,2.1306254863739,22.8081512451172,14.1425628662109,1.51491868495941,6.53552389144897,0.203517094254494,9.65110778808594,NA,16.0990009307861,3.16666698455811,11.2318325042725,4.375,9.19911575317383,10.335205078125,2.6847517490387,NA,6.15796422958374,NA,30.4893455505371,18.6440162658691,5.24141502380371,9.99939918518066,2.82855796813965,1.03166949748993,137.031753540039,NA,16.7452583312988,20.5,9.48445987701416,NA,29.3772830963135,0.682348728179932,31.4910755157471,5.0941686630249,15.8324556350708,11.7242984771729,27.7532997131348,NA,9.86262130737305,36.9375,4.37200736999512,10.0294904708862,3.79982662200928,5.56856966018677,3.23976826667786,9.26368141174316,5.07398462295532,11.0623445510864,NA,NA,6.82435417175293,3.52149772644043,26.3055553436279,NA,5.86481285095215,7.21572923660278,2.3125171661377,1.18223583698273,NA,NA,NA,8.45131397247314,3.85146737098694,1.13397610187531,7.14684009552002,1.02186810970306,6.1557822227478,3.84334921836853,6.49395704269409,NA,0.510995090007782,17.2072734832764,4.51158475875854,NA,NA,NA,17.2711124420166,134.829055786133,6.12487459182739,NA,NA,NA,2.93699622154236,30.6938915252686,2.91722536087036,NA,3.36825966835022,25.7026100158691,3.97172808647156,NA,9.90225601196289,NA,4.18793487548828,NA,2.52945423126221,1.92502820491791,NA,4.1510853767395,NA,1.42692840099335,11.5327529907227,NA,5.14166593551636,1.14203202724457,58.5499992370605,NA,6585.669921875,16388,566,NA,NA,NA,1.25592422485352,7.45952606201172,2.2177836894989,7.96277284622192,0.416277557611465,4.6942663192749,0.107134230434895,NA,0.143023192882538,0.248026490211487,0.751604199409485,5.13677549362183,0.718252301216125,1.31464672088623,2.99647641181946,0.828431963920593,328.293334960938,NA,2.17163729667664,3.8177707195282,0.333647817373276,469.242919921875,2254.60766601562,NA,89.9275436401367,407.049224853516,320.679168701172,152.117691040039,303.561279296875,85.751091003418,800.045349121094,328.718322753906,343.433471679688,3.77023410797119,13.5169773101807,311.575988769531,537.744445800781,814.433898925781,135.729507446289,453.999237060547,80.6246109008789,233.600234985352,11.1194429397583,1576.55322265625,115.816116333008,624.399841308594,269.945709228516,456.891906738281,144.744934082031,318.548492431641,13.8050956726074,3074.7392578125,480.293334960938,902.324829101562,1827.57836914062,586.301452636719,946.280395507812,592.395568847656,71.4993896484375,237.201202392578,384.855194091797,235.245819091797,779.102844238281,580.620422363281,1069.64880371094,88.7958450317383,221.510604858398,425.951904296875,594.208679199219,857.248168945312,205.640808105469,834.912841796875,587.838439941406,400.12255859375,215.013885498047,656.218383789062,6268.5,6835.60009765625,5659.81005859375,5.65694999694824,210.132293701172,19.4289035797119,20.678617477417,2806.2900390625,475.379852294922,17.6608371734619,612.380004882812,1126.01000976562,2196.8818359375,10835.0888671875,11.5942325592041,271.272247314453,932.47900390625,331.091430664062,269.0419921875,13.5427417755127,17.06103515625,1.79553771018982,25.8863582611084,7.10597991943359,0.623969197273254,7.20450401306152,18.0376129150391,3.78507256507874,17.8988780975342,977.16650390625,28.9794063568115,37.764575958252,18.9982032775879,6013.1572265625,272.428527832031,17.0389137268066,85.0489730834961,17.0680904388428,11.2970371246338,6.81447839736938,252.07096862793,24.971363067627,18.4908390045166,2.39579153060913,401.878784179688,463.880828857422,24.7941360473633,16.3002395629883,22.6721153259277,1780.01049804688,322.355773925781,16.3331832885742,10.5204372406006,33.1761894226074,23.8354988098145,132.914337158203,7.83282804489136,19.1108016967773,205.916381835938,8.59662437438965,12.9307308197021,180.787460327148,4903.0498046875,0.939270853996277,41463,10.178225517273,10.1595401763916,108.066902160645,29.2130870819092,45.6761627197266,15.5185289382935,4.41175270080566,17.7058010101318,41.1947822570801,10.9628610610962,5.02313566207886,104.696960449219,30.9067535400391,6.72416257858276,213.135116577148,232.260696411133,11.9704217910767,9.44299221038818,523.245422363281,16.5333118438721,946.074462890625,15.7462244033813,1.3502824306488,56.0331611633301,38.5008735656738,2.79787373542786,1228.6787109375,4.50836133956909,13.3437967300415,26.467752456665,270.022186279297,52.4959411621094,16.8978939056396,6.38147783279419,42.6662750244141,131.729339599609,125.926002502441,20.382230758667,894.426696777344,605.501281738281,4.18623828887939,11.5579442977905,14.0424642562866,5.92400312423706,5.65175485610962,9.02841472625732,27.3251647949219,8.62208080291748,3.90753412246704,28.3822154998779,101.198715209961,0.71453857421875,9.1009111404419,0.651907682418823,16.1708488464355,1.14318382740021,57.1045875549316,21.6647758483887,0.982572674751282,14.4801254272461,2.50054740905762,17.6017723083496,88.8358688354492,24.3462505340576,12.7610101699829,2.14203667640686,9.50743770599365,2419.47192382812,2962.79028320312,51.254451751709,4.12196016311646,3442.37548828125,1.60285305976868,29.1947326660156,4.50392293930054,0.28709152340889,23.5409545898438,4.87049007415771,3.9381959438324,44.6298217773438,33.5455017089844,7.76849889755249,14.9476289749146,5.32864904403687,12.3884134292603,35.4770927429199,28.7458038330078,8.85962104797363,1.14192223548889,38.3290214538574,0.296522080898285,2.44007396697998,16.8578910827637,21.3051681518555,0.55609518289566,14.4516973495483,17.371919631958,12.680567741394,21.7024612426758,28.9073104858398,5.89491081237793,2.38739109039307,17.4408473968506,25.3812141418457,7.49435186386108,49.9126205444336,9.26095294952393,19.1253604888916,5.3212103843689,3.07018256187439,0.619734704494476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19539.69921875,39.0226058959961,0.543889403343201,NA,8.13063907623291,12.2739381790161,NA,2.66417717933655,5.26155996322632,28.5994834899902,NA,20.6700916290283,NA,NA,24.6082153320312,31.8897171020508,30.2538242340088,28.8850708007812,535.070922851562,2476.1005859375,1060.80358886719,NA,2291.42529296875,354.116455078125,NA,1264.04846191406,86.0874481201172,-0.213015526533127,144.996856689453,5138.54541015625,234.62760925293,824.156799316406,3246.6630859375,215.176910400391,184.686813354492,800.661437988281,416.465240478516,297.691162109375,2519.12377929688,315.094116210938,NA,495.637451171875,2941.46948242188,465.914123535156,370.357757568359,NA,1222.27978515625,2313.71533203125,4019.9619140625,539.9482421875,208.041488647461,NA,268.818695068359,1344.48132324219,1397.56201171875,234.165893554688,2996.33129882812,267.709167480469,1923.20288085938,993.849487304688,677.778076171875,1181.96398925781,1547.09362792969,NA,316.430755615234,506.193572998047,NA,1305.95568847656,NA,NA,815.95556640625,NA,279.732849121094,NA,NA,552.645629882812,1834.35095214844,610.505249023438,62.9954872131348,5882.365234375,296.409545898438,520.649475097656,3499.39575195312,NA,1313.998046875,1504.56652832031,372.561645507812,3915.5947265625,525.758422851562,303.785858154297,435.717102050781,1046.71606445312,426.057983398438,252.355514526367,NA,NA,330.821502685547,727.009460449219,NA,888.857116699219,782.212158203125,893.211059570312,319.718505859375,241.762222290039,108.986686706543,300.716949462891,321.706970214844,769.420104980469,1157.345703125,348.649444580078,332.673919677734,833.727783203125,1354.755859375,848.807434082031,NA,561.501586914062,2363.3564453125,288.967315673828,102.033340454102,NA,1547.99291992188,749.986328125,1051.16613769531,2898.806640625,NA,410.331695556641,220.164962768555,501.724884033203,861.813232421875,1011.17864990234,2363.60815429688,822.086486816406,1511.77905273438,NA,1329.4765625,324.666381835938,NA,350.769622802734,1032.54052734375,NA,1126.13500976562,NA,665.903198242188,3072.30004882812,6.96633148193359,2.19063425064087,2.76856398582458,5.32566785812378,2.57570266723633,5.13424062728882,1.58763015270233,7.82149410247803,1.51370120048523,8.94865894317627,1.76066863536835,0.785166323184967,NA,NA,3.37752294540405,4.73121452331543,0.474447250366211,NA,1.18533039093018,3.70032978057861,NA,0.00850491598248482,2.60489726066589,1.36412000656128,NA,4.56507778167725,NA,11.6720294952393,7.61373996734619,0.532693147659302,4.37014293670654,2.75283789634705,1.8123254776001,3.69570755958557,2.40907192230225,NA,0.589016795158386,1.63654685020447,NA,0.649521052837372,2.87956380844116,29.625,NA,NA,NA,19.5625,NA,NA,NA,NA,16.9328022003174,NA,NA,NA,NA,NA,10.375,NA,NA,NA,NA,NA,NA,12.5,15.0625,NA,112.400001525879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39882791042328,NA,NA,1.19390368461609
