"date","HYG","JNK","ANGL","SJNK","SHYG","USHY","HYEM.MI","CEMB","XHY.TO","HYD","PGHY","VWEHX","VWEAX","HYT","MHCAX"
2018-06-30,59.4528007507324,71.9566802978516,20.0747051239014,18.0995006561279,31.352518081665,26.6984901428223,84.5569000244141,35.8385353088379,13.0296001434326,42.9699478149414,15.5373029708862,3.9790780544281,3.95484018325806,5.61003589630127,3.85309720039368
2018-07-31,60.4502830505371,73.2322540283203,20.3960132598877,18.3507061004639,31.718770980835,27.0282211303711,84.5569000244141,36.4072608947754,13.2267990112305,43.1260948181152,15.6422510147095,4.02593851089478,4.00211572647095,5.7188606262207,3.89175295829773
2018-08-31,60.8781433105469,73.6845703125,20.5083389282227,18.4424133300781,31.9217834472656,27.220027923584,82.6285629272461,35.782657623291,13.3718366622925,43.3557510375977,15.5810623168945,4.06600618362427,4.04264783859253,5.81755685806274,3.93061876296997
2018-09-30,61.1974411010742,74.1370010375977,20.6382083892822,18.5547256469727,32.1237678527832,27.3373546600342,84.3570785522461,36.250862121582,13.4400806427002,42.9583206176758,15.642804145813,4.08441162109375,4.06165599822998,5.75304079055786,3.93478679656982
2018-10-31,59.9877395629883,72.6594543457031,20.1028480529785,18.2831115722656,31.6761341094971,26.8802719116211,86.6650772094727,35.817699432373,13.1109857559204,42.2645263671875,15.5486497879028,4.02013731002808,3.99774026870728,5.41336870193481,3.88299703598022
2018-11-30,59.7483139038086,72.1174697875977,19.6801605224609,18.198938369751,31.5996627807617,26.6273803710938,85.6659393310547,35.7663917541504,13.0539112091064,42.3027610778809,15.574803352356,3.99178981781006,3.9695520401001,5.386390209198,3.85906887054443
2018-12-31,58.5002899169922,70.4393081665039,19.3169651031494,17.8367023468018,31.0083675384521,26.1488704681396,85.6659393310547,36.1502532958984,12.7431364059448,47.5154457092285,15.444785118103,3.90679025650024,3.88502335548401,5.23346710205078,3.78537821769714
2019-01-31,61.3928413391113,74.1300964355469,20.4323825836182,18.5287914276123,32.2681999206543,27.3946971893311,89.0230407714844,37.2544784545898,13.3637981414795,47.8890953063965,15.7538604736328,4.09981918334961,4.07698011398315,5.64515256881714,3.92463159561157
2019-02-28,62.1385116577148,75.1940383911133,20.8121128082275,18.7085037231445,32.5849609375,27.7663745880127,90.6416473388672,37.716968536377,13.5202198028564,48.1961250305176,15.8909778594971,4.1613597869873,4.13817548751831,5.82159805297852,3.9788830280304
2019-03-31,62.9406242370605,76.1531219482422,20.9990882873535,18.8579883575439,32.804084777832,28.0668296813965,91.0113220214844,38.254020690918,13.6906452178955,49.2001991271973,16.1038475036621,4.20284700393677,4.18016147613525,5.86845874786377,4.01184844970703
2019-04-30,63.5613441467285,77.150749206543,21.3476715087891,19.0234699249268,33.0566253662109,28.4216613769531,92.5599822998047,38.4349937438965,13.8313817977905,49.4283103942871,16.0145854949951,4.26568222045898,4.24339199066162,6.09335041046143,4.05937242507935
2019-05-31,62.332332611084,75.621208190918,20.9090003967285,18.7649803161621,32.5897407531738,27.9573402404785,93.1494750976562,38.6467742919922,13.5188808441162,50.2002601623535,16.0198879241943,4.21949768066406,4.1974458694458,5.89213466644287,4.02745294570923
2019-06-30,64.2986221313477,77.9819793701172,21.7030353546143,19.1138439178467,33.2381248474121,28.7783718109131,93.4891815185547,39.492504119873,14.0091819763184,50.5218696594238,16.1849384307861,4.33445930480957,4.31180810928345,6.25982236862183,4.10453128814697
2019-07-31,64.3993835449219,78.0891265869141,21.8421630859375,19.1462802886963,33.2953224182129,28.8433513641357,96.9961471557617,39.9091148376465,13.9927568435669,50.7340774536133,16.301965713501,4.3537769317627,4.33176565170288,6.25480651855469,4.11620473861694
2019-08-31,64.8435134887695,78.6078338623047,21.9191341400146,19.1512413024902,33.3771858215332,29.0519771575928,95.0977935791016,40.0575866699219,14.0785541534424,51.7654075622559,16.139066696167,4.39550161361694,4.37328004837036,6.22100305557251,4.14263582229614
2019-09-30,65.1281280517578,78.9097213745117,22.0077095031738,19.2252635955811,33.5322647094727,29.1945571899414,98.1651382446289,40.1485748291016,14.1201066970825,51.5772743225098,16.2101631164551,4.41423845291138,4.39267063140869,6.40592432022095,4.16179037094116
2019-10-31,65.1206512451172,78.8638305664062,22.0672645568848,19.1580448150635,33.5322647094727,29.1515865325928,97.3258666992188,40.5766830444336,14.1545810699463,51.6576156616211,16.2194080352783,4.4413046836853,4.41960430145264,6.56142473220825,4.17362451553345
2019-11-30,65.4904861450195,79.3258361816406,22.2876472473145,19.1745719909668,33.559196472168,29.1997928619385,99.2741775512695,40.7070007324219,14.240496635437,51.8985710144043,16.235725402832,4.46773147583008,4.44590187072754,6.75299501419067,4.20039367675781
2019-12-31,66.7422256469727,80.9177093505859,22.8072528839111,19.529203414917,34.0865173339844,29.8719425201416,100.20337677002,41.1713752746582,14.5052452087402,51.9560241699219,16.3528709411621,4.52523517608643,4.50312662124634,6.86584186553955,4.26468801498413
2020-01-31,66.4310607910156,80.5483474731445,22.8072528839111,19.4712009429932,34.0498161315918,29.82834815979,102.071762084961,41.7994117736816,14.382116317749,52.9699783325195,16.4927082061768,4.52911424636841,4.50774574279785,6.9210147857666,4.24665784835815
2020-02-29,65.5744018554688,79.3598327636719,22.6101398468018,19.278923034668,33.6738433837891,29.5063152313232,101.142570495605,41.4811172485352,14.099048614502,53.3980255126953,16.2627811431885,4.49325513839722,4.47205924987793,6.42434930801392,4.22864627838135
2020-03-31,58.9985885620117,70.6126556396484,19.4782276153564,17.2376251220703,30.2525768280029,26.0371646881104,85.9357147216797,35.9831733703613,12.033260345459,42.6576919555664,14.3852787017822,4.04566383361816,4.02657794952393,5.47955703735352,3.72559666633606
2020-04-30,61.8798713684082,74.1678695678711,21.0489730834961,18.0775184631348,31.4101886749268,27.3085536956787,91.4809112548828,38.6234664916992,13.2312831878662,44.8972244262695,14.9912567138672,4.20190620422363,4.18285894393921,5.87712526321411,3.89022660255432
