"date","^AXJO","CBA.AX","BHP.AX","WBC.AX","CSL.AX","ANZ.AX","NAB.AX","WES.AX","MQG.AX","WOW.AX","RIO.AX","TLS.AX","TCL.AX","SCG.AX","IAG.AX","ALL.AX","SUN.AX","S32.AX","ORG.AX","GMG.AX","AMC.AX","AGL.AX","BXB.AX","FMG.AX","QBE.AX","STO.AX","TWE.AX","ASX.AX","APA.AX","COH.AX","LLC.AX","RHC.AX","AMP.AX","SHL.AX","QAN.AX","CPU.AX","JHX.AX","VCX.AX","DXS.AX","SGP.AX","URW.AX","GPT.AX","AZJ.AX","MPL.AX","MGR.AX","ORI.AX"
2002-08-31,3120.10009765625,9.64072036743164,2.58993554115295,4.41778755187988,5.37227535247803,5.24342250823975,9.11284160614014,4.35939931869507,8.74610328674316,4.11814641952515,11.4814100265503,1.20871663093567,1.25065124034882,NA,1.1477929353714,3.10961174964905,8.11666488647461,NA,1.33882164955139,NA,2.3132598400116,4.15300893783569,2.95043039321899,0.00265270145609975,2.90360736846924,2.34231233596802,NA,4.91667795181274,0.521030724048615,23.1452770233154,4.50496101379395,2.39815878868103,4.04219913482666,2.6645176410675,2.59470725059509,1.21425795555115,4.7911171913147,NA,NA,0.99314671754837,NA,2.26410150527954,NA,NA,1.06178212165833,4.00065135955811
2002-09-30,2970.89990234375,9.4127368927002,2.57287812232971,4.04671621322632,5.19853353500366,4.88113927841187,8.80513572692871,4.12053775787354,7.97586917877197,4.29607152938843,10.5966119766235,1.20560932159424,1.20407366752625,NA,1.1148943901062,2.88280725479126,7.50823879241943,NA,1.28471636772156,NA,2.19139337539673,4.06994867324829,2.78801536560059,0.00282954866997898,2.8857421875,2.27094388008118,NA,4.48810911178589,0.563556134700775,20.4240570068359,4.12886619567871,2.18861055374146,3.39519333839417,2.6244843006134,2.22226119041443,1.20640993118286,4.59325885772705,NA,NA,1.02685081958771,NA,2.31349968910217,NA,NA,1.07184708118439,3.96318340301514
2002-10-31,3010.30004882812,9.01299285888672,2.68090987205505,4.16651153564453,4.0805196762085,5.181067943573,8.88666439056396,3.9986720085144,8.07304859161377,4.257652759552,10.998797416687,1.20815253257751,1.23214817047119,NA,0.921158730983734,2.89474487304688,7.73478078842163,NA,1.35366952419281,NA,2.17277717590332,4.22776222229004,2.80098295211792,0.00183920608833432,3.17995882034302,2.2933177947998,NA,4.45276880264282,0.574606120586395,20.9623165130615,4.00622701644897,2.24251317977905,3.58370900154114,2.802414894104,2.34020209312439,1.23931205272675,4.17271709442139,NA,NA,1.03359186649323,NA,2.37272500991821,NA,NA,1.07707619667053,4.28373670578003
2002-11-30,3061.39990234375,8.47896003723145,2.90259146690369,4.26535177230835,5.04522085189819,5.32561874389648,8.81982803344727,4.26982164382935,8.80690288543701,3.95378184318542,12.1214027404785,1.16236972808838,1.27893853187561,NA,0.935779929161072,3.07380127906799,7.60532665252686,NA,1.30649101734161,NA,2.18075561523438,4.23606824874878,1.94512760639191,0.00282954866997898,3.22429299354553,2.23738408088684,NA,4.53129959106445,0.559136092662811,22.4275913238525,4.08389854431152,2.1123411655426,3.81602072715759,2.86024212837219,2.35261678695679,1.08576893806458,4.50922775268555,NA,NA,1.0965062379837,NA,2.40626120567322,NA,NA,1.08753287792206,4.45974445343018
2002-12-31,3007.10009765625,8.43211460113525,2.91119623184204,4.12147617340088,5.09475231170654,5.14712762832642,8.55052089691162,4.05198812484741,8.66012001037598,3.98172426223755,11.8730993270874,1.12167394161224,1.25398373603821,NA,1.00157737731934,2.79327917098999,7.65143251419067,NA,1.34641134738922,NA,2.41299557685852,4.37727069854736,2.03157734870911,0.00212216121144593,3.28474712371826,2.43138694763184,NA,4.48025560379028,0.59253203868866,23.3127365112305,4.11299276351929,2.10642409324646,3.24433755874634,2.90917301177979,2.37744688987732,1.01448142528534,4.59672069549561,NA,NA,1.11841583251953,NA,2.49010324478149,NA,NA,1.24211156368256,4.73007106781006
2003-01-31,2956.89990234375,8.09170532226562,2.55841135978699,4.24137401580811,4.18901777267456,4.8863034248352,8.53705501556396,4.2957181930542,9.559157371521,4.17033338546753,11.1631631851196,1.14202165603638,1.28517758846283,NA,0.98695570230484,2.69778203964233,6.9710111618042,NA,1.41173565387726,NA,2.2020320892334,4.41049480438232,1.97970712184906,0.00247585540637374,3.11950278282166,2.21500968933105,NA,4.60590696334839,0.585849642753601,22.1285514831543,3.7037148475647,1.9525842666626,2.6610164642334,2.83800148963928,2.32158017158508,1.09673643112183,4.45907545089722,NA,NA,1.15090119838715,NA,2.43979835510254,NA,NA,1.10844433307648,4.36549711227417
2003-02-28,2800.89990234375,7.88004970550537,2.62437891960144,4.21139812469482,3.29979515075684,4.653892993927,7.78299331665039,3.87985610961914,9.1041316986084,4.04110050201416,11.7157297134399,1.01739096641541,1.35707032680511,NA,1.11854910850525,1.10003423690796,6.60207223892212,NA,1.5605309009552,NA,2.19139337539673,4.49355602264404,1.84571003913879,0.00226363865658641,3.26459574699402,2.1814489364624,NA,4.35853147506714,0.565801560878754,20.0322971343994,3.6024272441864,1.90524899959564,2.03136038780212,2.73124217987061,1.91188931465149,0.976094841957092,4.47258758544922,NA,NA,1.12769746780396,NA,2.36438155174255,NA,NA,1.0765472650528,3.52581310272217
2003-03-31,2885.19995117188,8.36492538452148,2.6616644859314,4.52013301849365,3.71171998977661,5.081871509552,8.6043815612793,3.46350955963135,9.06376838684082,4.34975242614746,10.9509620666504,1.04284489154816,1.39538729190826,NA,1.07615208625793,1.00733411312103,6.58265352249146,NA,1.56420266628265,NA,2.20190072059631,4.60983848571777,2.02175521850586,0.00293565611355007,3.46081352233887,2.24268198013306,NA,4.41819190979004,0.583709001541138,20.1168689727783,3.84644985198975,1.9525842666626,2.03707313537598,2.69565582275391,1.89028131961823,0.8192298412323,4.0064115524292,NA,NA,1.15322148799896,NA,2.55216646194458,NA,NA,1.1191680431366,3.89424562454224
2003-04-30,3007.5,8.74062252044678,2.59282875061035,4.76891946792603,3.71647214889526,5.28593873977661,8.7524995803833,3.82062125205994,9.20321178436279,4.59516000747681,11.2156524658203,1.07871627807617,1.50714600086212,NA,1.15036964416504,0.964074969291687,7.35936594009399,NA,1.64865517616272,NA,2.25620079040527,4.74688768386841,2.28334140777588,0.00406747590750456,3.5226879119873,2.21971964836121,NA,4.60645484924316,0.610649764537811,20.4551677703857,4.18146371841431,2.09103178977966,2.5334358215332,2.86695218086243,2.02393746376038,0.947408854961395,4.43204975128174,NA,NA,1.16018283367157,NA,2.56070065498352,NA,NA,1.12998116016388,4.24125814437866
2003-05-31,3011,9.0681562423706,2.46662950515747,4.88582134246826,2.83250379562378,5.37868785858154,8.91408348083496,3.91262888908386,10.4006595611572,4.35686635971069,10.9686107635498,1.15558457374573,1.53907716274261,NA,1.23943078517914,0.574736714363098,7.26227760314941,NA,1.65232682228088,NA,2.22633624076843,4.71366357803345,2.00402021408081,0.00565909733995795,3.70418429374695,2.02071022987366,NA,4.92690706253052,0.655550599098206,18.7938709259033,3.51970863342285,2.20552706718445,1.38414335250854,2.93456840515137,2.04939579963684,0.947408854961395,4.5266375541687,NA,NA,1.23443412780762,NA,2.6837329864502,NA,NA,1.18404746055603,4.28409957885742
