"x"
NA
20.4883076070953
21.080707965291
18.8838786589666
19.8892632138243
22.5577331626966
35.2791704281089
24.1811585464732
26.3787340307089
14.551375952211
24.0056307931011
28.7791811272929
13.3488969088649
-4.07600546247435
16.1382291216356
18.2585709551106
9.6031290613216
0.843673928822923
-13.5803233950544
-63.2281630562618
-48.7368585223384
-27.8422545295142
-19.8861415520071
-23.3616855173785
-23.3718385034788
-8.10002103878934
-14.6409221418677
-20.360589265939
-47.9105748681301
-87.8830673912934
-88.604398368124
-130.947437646629
-117.132446796008
-95.8925416128921
-116.798665909853
-133.5850765274
-143.679631642005
-149.70577190024
-120.439412266004
-104.228582346043
-97.0626812269571
-82.6788763199717
-71.0976532725098
-79.4624823174848
-57.4362302876107
-56.0617695626323
-44.2492399750095
-39.364501905696
-33.320506909233
-35.2223600240038
-39.7787494743184
-40.7368117315437
-31.9547666404588
-43.9126535581571
-45.9574388309961
-39.5768086650384
-34.8548193505346
-22.875724261487
-11.6618813451924
-15.996304797058
-6.96598619356115
-13.6932188093554
-26.5847274469531
-14.1259981031211
-7.6801032798112
6.75026295435176
4.29855572191576
14.3033673914922
5.52586579522777
20.9676661732913
28.0527946801402
41.8559365558323
44.3271825113622
53.2158989282555
54.7674809144177
34.5020919117085
33.1274204691769
30.0453092980664
37.641514222695
44.2704975171444
54.9521418292918
58.5998116090767
67.1186528573229
74.4191078937183
69.8972520615022
73.2489904050814
82.6003906122652
91.5633444917951
84.8086132128844
71.6455078684734
68.4502527491335
74.2540424528526
79.946052189289
59.3675127696067
53.2903976360493
20.2799355610918
12.896431661677
5.31212600671949
23.6833207835501
28.6090187667272
-10.4897694265871
-16.7971826003929
-12.5350921012812
-56.034869741028
-140.70901283369
-171.566229201593
-164.531694831074
-197.495877646855
-240.024040284566
-214.19155918574
-160.664330947252
-145.783100050101
-147.366940146668
-119.160679740915
-101.826648956219
-90.1789675703314
-103.847570731164
-96.5781232294623
-80.7310465391517
-93.8230153237886
-89.0503889813183
-66.0569476501976
-61.7412538053882
-90.1224408271008
-106.395391623445
-86.5998492121267
-102.796221223977
-78.6531216227816
-70.4945365558033
-73.397005334544
-54.7339925698211
-50.8096109253065
-44.1017702076371
-47.881451070383
-41.346360055169
-48.0243623022276
-55.8407046752541
-73.3634104358824
-104.130856714435
-132.966727800846
-101.385729112055
-110.137374140589
-111.200964445878
-92.4315578366952
-78.6080807235981
-74.7699386511017
-83.5039123420924
-111.387776552323
-99.9841789020455
-98.644173266817
-92.7313453117829
-88.310136533204
-88.0003206430139
-82.2279484578142
-74.062382994333
-57.3024900460206
-53.8786399512023
-48.3684861527474
-41.5950463027751
-36.6284236643314
-50.1684913458454
-35.918900530753
-44.7495869058697
-31.5786731838156
-20.4415406781252
-16.5165651162376
-11.6463560724912
-22.3830344191194
-10.0169693856347
-11.0628882626993
-12.6710811201276
-7.42651317160267
-5.54455847401452
-12.7198881550153
-5.72977304081446
-13.9623970521054
-10.4513646968671
-3.13705444804815
-7.35838913684013
-8.92177530570398
9.35559613072203
7.7966554705517
6.86172211749735
9.31799532741043
-4.17751953033843
-0.300644890617731
-25.6524799740895
-41.8157568860015
-19.3608535899668
-17.8940576145959
-30.7522968770184
-53.9149027355283
-57.4848230382726
-39.2109926531337
-35.4394267205362
-31.9721133359733
-42.451129743558
-28.1750654181121
-25.4872884792868
-27.048337244196
-29.1199317220475
-20.5807236131664
-12.6979021676943
-9.66435073914991
-2.23740127641559
0.480788711096141
3.74366666852682
5.73715595385578
3.87046473297069
6.61823750815068
4.33842793208297
11.9313297355012
18.828361277179
19.3168260486232
20.793197964306
27.883769310655
13.2500631332682
5.17354835840045
9.11029679240653
7.47014583916314
4.27788745187996
12.3873320308786
10.6469413566691
8.93460551904875
-19.2510594853372
-18.6818589330108
-47.7494370195764
-23.4497088537842
-13.7956685692527
-13.1947915943898
-0.892442471123996
-24.7986612006849
-7.06274838284556
-7.62946456035298
-18.8307969087016
-8.98310455470792
-6.52666047675347
0.621171121439313
5.69715237564814
-1.55177780709398
-34.5435418390414
-110.357047492313
-81.6803600472325
-68.0799100156125
-62.0490840479314
-58.926734975917
-46.4305813876704
-56.9482367571121
-65.7765958507738
-19.1429826209579
-10.6116626713673
-16.360342474591
-2.43268491184162
14.9917697358837
22.893723334767
28.4910970807789
27.0669988936415
28.1100509906417
33.3154264090289
21.9997231520226
31.6776219920913
19.9534003617183
35.8268337941307
22.6178340955022
12.4393985457
16.344722128417
-1.16843406690016
-0.994191263999431
-36.8771506101696
-14.7474448792065
-28.2066057136533
-59.3333239507623
-35.4068663402717
-15.1700675364535
-31.3033001306276
-8.67126049313665
-13.888011851087
-18.663663751044
-15.8727332155941
-27.9840548845799
-10.7481167309341
-3.05917572577764
-13.3986298686138
-26.6784537505308
-42.7713531783807
-18.8773367598088
-3.74944265170809
-4.72049346518553
2.73147778133138
15.2087049579883
2.68289890425414
9.47782644021346
2.94831729648697
12.5450913462576
13.72577309376
16.8754573321152
8.74372005274957
18.3260732740989
4.40226840225928
